0 3.8620592989
1 2.4347756356
2 1.63209134992
3 1.23189102393
4 0.957672275603
5 0.775100155734
6 0.621233973885
7 0.484895834699
8 0.376302088145
9 0.283653851831
10 0.205028049881
11 0.153766029864
12 0.102984778438
13 0.0757011235255
14 0.0495192319231
15 0.0203125004045
16 0.0108573720518
17 0.00334535263937
18 0.00230368594202
19 0.00048076924395
20 0.000120192311442
21 8.01282076281e-05
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
