0 80.2582208927
1 71.6774405577
2 64.4142811115
3 57.7212000505
4 51.721086716
5 46.8217738164
6 42.2573555738
7 36.7461659205
8 29.5638406124
9 23.2798760136
10 18.3600171254
11 13.777621205
12 9.77300860179
13 6.38746352723
14 3.87016664235
15 2.18458508308
16 1.23717177612
17 0.69572855002
18 0.403530262888
19 0.246419914616
20 0.160192203475
21 0.108635355868
22 0.0817333386154
23 0.0628569831278
24 0.0521346993106
25 0.0446226792589
26 0.0398714875187
27 0.0366612228577
28 0.0335151636346
29 0.031653210261
30 0.0303691044862
31 0.0293418198663
32 0.0283145352464
33 0.0269020187448
34 0.0255537074946
35 0.0239485749029
36 0.0222792370597
37 0.0209951309863
38 0.0199678462918
39 0.0186837404796
40 0.0179774823034
41 0.0171428135498
42 0.0166933765286
43 0.0163081447961
44 0.0161155289299
45 0.0157945024862
46 0.0154092707537
47 0.0152166548875
48 0.01508824431
49 0.0147030125775
50 0.0145103967113
51 0.014317780845
52 0.0142535755563
53 0.0139967544013
54 0.0139325491126
55 0.0138683438238
56 0.0137399332464
57 0.0135473173801
58 0.0134189068026
59 0.0134189068026
60 0.0133547015139
61 0.0132904962251
62 0.0131620856477
63 0.0131620856477
64 0.0131620856477
65 0.0130978803589
66 0.0130978803589
67 0.0129694697814
68 0.0129694697814
69 0.0129694697814
70 0.0129694697814
71 0.0129694697814
72 0.0129694697814
73 0.0129694697814
74 0.0129052644927
75 0.0128410592039
76 0.0128410592039
77 0.0128410592039
78 0.0128410592039
79 0.0128410592039
80 0.0128410592039
81 0.0128410592039
82 0.0128410592039
83 0.0128410592039
84 0.0128410592039
85 0.0128410592039
86 0.0128410592039
87 0.0128410592039
88 0.0128410592039
89 0.0128410592039
90 0.0128410592039
91 0.0127768539152
92 0.0127768539152
93 0.0127768539152
94 0.0127768539152
95 0.0127768539152
96 0.0127768539152
97 0.0127126486265
98 0.0127126486265
99 0.0127126486265
