0 3.43028565778
1 1.27375829392
2 0.682462566903
3 0.423937044074
4 0.31590405355
5 0.210826838441
6 0.149764102221
7 0.112375608093
8 0.0684872034765
9 0.041969249694
10 0.0274004847623
11 0.0188273269544
12 0.0128457283131
13 0.00860117465477
14 0.00528117726752
15 0.00263358442362
16 0.00169501976276
17 0.000406244404215
18 8.40505648981e-05
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
