0 0.0131037660688
1 0.0086021634331
2 0.00583353367634
3 0.00399859780911
4 0.00281250005355
5 0.00197996799601
6 0.00161217953311
7 0.00122215548065
8 0.000986578550364
9 0.000684495210444
10 0.000483373409079
11 0.000366185907696
12 0.000211939108121
13 9.31490405128e-05
14 4.52724368552e-05
15 1.58253209884e-05
16 3.80608984415e-06
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
