0 1.64700809361
1 1.09432718669
2 0.816560735516
3 0.625169761795
4 0.460329750884
5 0.337828664598
6 0.247514675671
7 0.190406350095
8 0.144841919764
9 0.112349254284
10 0.0912986226159
11 0.0764273699981
12 0.0670564445762
13 0.0589417663632
14 0.0520493823865
15 0.046311387589
16 0.0403357244006
17 0.0343261090782
18 0.0281467304468
19 0.0219333990279
20 0.0170442202943
21 0.0122908520452
22 0.00899744692275
23 0.00651890493797
24 0.00444779452664
25 0.00319154723757
26 0.0028859735675
27 0.00244458938527
28 0.00234273149421
29 0.00220692097281
30 0.00196925256035
31 0.00190134729965
32 0.00183344203895
33 0.00159577362649
34 0.00139205784439
35 0.00132415258369
36 0.00122229469263
37 0.00108648417123
38 0.000916721019475
39 0.000848815758773
40 0.000713005237369
41 0.000679052607018
42 0.000611147346316
43 0.000475336824913
44 0.000407431564211
45 0.00037347893386
46 0.000339526303509
47 0.000339526303509
48 0.000271621042807
49 0.000237668412456
