1 71.804887
2 66.276044
3 65.464741
4 65.444714
5 64.863783
6 64.683491
7 64.493191
8 64.483172
9 64.393032
10 64.403045
11 64.232773
12 64.403045
13 64.413059
14 64.362979
15 64.292866
16 64.332932
17 64.393032
18 64.423078
19 64.423078
20 64.483172
21 64.483172
22 64.493191
23 64.543271
24 64.563304
25 64.473158
26 64.463139
27 64.473158
28 64.463139
29 64.423078
30 64.413059
31 64.423078
32 64.413059
33 64.433092
34 64.453125
35 64.473158
36 64.493191
37 64.483172
38 64.463139
39 64.483172
40 64.493191
