1 72.395831
2 64.683491
3 62.229568
4 61.388218
5 60.947514
6 60.647035
7 60.606968
8 60.476762
9 60.817307
10 60.576922
11 60.236377
12 59.905851
13 59.735578
14 59.965944
15 60.126203
16 59.985977
17 59.845752
18 60.086137
19 59.795672
20 59.425080
21 59.054488
22 58.944309
23 58.824116
24 58.814102
25 58.713943
26 58.784056
27 58.683896
28 58.633816
29 58.643830
30 58.663863
31 58.663863
32 58.663863
33 58.703929
34 58.713943
35 58.683896
36 58.663863
37 58.643830
38 58.663863
39 58.653843
40 58.693910
