0 90.1345267892 1.73610708084
1 80.250275135 2.12029865849
2 72.2377680242 2.53879563843
3 64.794921875 3.06326682484
4 58.2215920091 3.00130495827
5 51.8423222005 3.20880471911
6 45.2517777681 3.93052855552
7 38.7707829475 4.59440271906
8 31.4518861473 5.05291204365
9 24.26695209 5.72066006858
10 17.1662159264 5.51875091453
11 11.1656775232 4.75256311055
12 6.57708586659 3.48465417676
13 3.40263168328 2.07315453041
14 1.65452222427 1.13399960849
15 0.802534051763 0.562674805855
16 0.333971855434 0.207756859022
17 0.168394431239 0.0873513393363
18 0.111428285163 0.0591364433525
19 0.0788762048614 0.0285775058744
20 0.0560271444556 0.0177474493488
21 0.046637120613 0.00884746543029
22 0.043507112423 0.0104703334017
23 0.040064103996 0.010914711748
24 0.0325520843035 0.00600439608055
25 0.0341170883985 0.010166505186
26 0.0291090755127 0.00559037294616
27 0.0278570720184 0.00871357355753
28 0.0269180694886 0.00647541103439
29 0.0181540469384 0.00496873378703
30 0.0209710542549 0.00857759295054
31 0.0259790674136 0.0211339297133
32 0.0266050685241 0.00927982719067
33 0.0172150445906 0.00551982938447
34 0.0228490590871 0.0214102618185
35 0.0122070316593 0.00458949278309
36 0.0165890431163 0.00673497463144
37 0.0122070317047 0.0034144357378
38 0.00907702346922 0.0021458254875
39 0.0131460339162 0.00583895426233
40 0.00907702349195 0.00374294536882
41 0.00719901856883 0.00263739167051
42 0.00876402266385 0.00516214156426
43 0.00594701543832 0.00352734009394
44 0.00876402261838 0.00354119994418
45 0.00876402264112 0.00573739957233
46 0.00845102190397 0.00432575731655
47 0.00563401454201 0.00325279981245
48 0.00657301698084 0.00515264361376
49 0.00438201132056 0.00207621252949
