... loading data
training member 0
epoch 1, minibatch 166/166, validation error 12.292929 %
epoch 29, minibatch 166/166, validation error 5.414141 %
epoch 30, minibatch 166/166, validation error 5.242424 %
epoch 31, minibatch 166/166, validation error 5.131313 %
epoch 32, minibatch 166/166, validation error 5.060606 %
epoch 33, minibatch 166/166, validation error 5.020202 %
epoch 34, minibatch 166/166, validation error 4.959596 %
epoch 35, minibatch 166/166, validation error 4.909091 %
epoch 36, minibatch 166/166, validation error 4.838384 %
epoch 37, minibatch 166/166, validation error 4.797980 %
epoch 38, minibatch 166/166, validation error 4.777778 %
epoch 39, minibatch 166/166, validation error 4.707071 %
epoch 41, minibatch 166/166, validation error 4.656566 %
epoch 42, minibatch 166/166, validation error 4.616162 %
epoch 43, minibatch 166/166, validation error 4.545455 %
epoch 44, minibatch 166/166, validation error 4.505051 %
epoch 45, minibatch 166/166, validation error 4.434343 %
epoch 46, minibatch 166/166, validation error 4.393939 %
epoch 47, minibatch 166/166, validation error 4.323232 %
epoch 48, minibatch 166/166, validation error 4.313131 %
epoch 49, minibatch 166/166, validation error 4.272727 %
epoch 50, minibatch 166/166, validation error 4.262626 %
epoch 52, minibatch 166/166, validation error 4.222222 %
epoch 53, minibatch 166/166, validation error 4.191919 %
epoch 54, minibatch 166/166, validation error 4.171717 %
epoch 56, minibatch 166/166, validation error 4.151515 %
epoch 60, minibatch 166/166, validation error 4.121212 %
epoch 61, minibatch 166/166, validation error 4.121212 %
epoch 62, minibatch 166/166, validation error 4.101010 %
epoch 66, minibatch 166/166, validation error 4.101010 %
epoch 70, minibatch 166/166, validation error 4.040404 %
epoch 71, minibatch 166/166, validation error 4.030303 %
epoch 72, minibatch 166/166, validation error 4.010101 %
epoch 73, minibatch 166/166, validation error 3.969697 %
epoch 74, minibatch 166/166, validation error 3.949495 %
epoch 94, minibatch 166/166, validation error 3.939394 %
epoch 95, minibatch 166/166, validation error 3.929293 %
epoch 100, minibatch 166/166, validation error 3.909091 %
epoch 118, minibatch 166/166, validation error 3.888889 %
epoch 119, minibatch 166/166, validation error 3.828283 %
epoch 123, minibatch 166/166, validation error 3.797980 %
epoch 140, minibatch 166/166, validation error 3.787879 %
epoch 143, minibatch 166/166, validation error 3.757576 %
epoch 144, minibatch 166/166, validation error 3.747475 %
epoch 148, minibatch 166/166, validation error 3.707071 %
epoch 149, minibatch 166/166, validation error 3.686869 %
epoch 150, minibatch 166/166, validation error 3.656566 %
epoch 152, minibatch 166/166, validation error 3.646465 %
epoch 153, minibatch 166/166, validation error 3.595960 %
epoch 157, minibatch 166/166, validation error 3.575758 %
Selection : Best validation score of 3.57575757576 %
training member 8
epoch 1, minibatch 166/166, validation error 11.575758 %
epoch 2, minibatch 166/166, validation error 10.020202 %
epoch 3, minibatch 166/166, validation error 9.383838 %
epoch 4, minibatch 166/166, validation error 8.919192 %
epoch 5, minibatch 166/166, validation error 8.585859 %
epoch 6, minibatch 166/166, validation error 8.212121 %
epoch 7, minibatch 166/166, validation error 7.989899 %
epoch 8, minibatch 166/166, validation error 7.686869 %
epoch 9, minibatch 166/166, validation error 7.414141 %
epoch 10, minibatch 166/166, validation error 7.161616 %
epoch 11, minibatch 166/166, validation error 6.979798 %
epoch 12, minibatch 166/166, validation error 6.797980 %
epoch 13, minibatch 166/166, validation error 6.656566 %
epoch 14, minibatch 166/166, validation error 6.424242 %
epoch 15, minibatch 166/166, validation error 6.303030 %
epoch 16, minibatch 166/166, validation error 6.141414 %
epoch 17, minibatch 166/166, validation error 5.959596 %
epoch 18, minibatch 166/166, validation error 5.868687 %
epoch 19, minibatch 166/166, validation error 5.787879 %
epoch 20, minibatch 166/166, validation error 5.757576 %
epoch 21, minibatch 166/166, validation error 5.606061 %
epoch 22, minibatch 166/166, validation error 5.484848 %
epoch 23, minibatch 166/166, validation error 5.414141 %
epoch 24, minibatch 166/166, validation error 5.333333 %
epoch 25, minibatch 166/166, validation error 5.323232 %
epoch 26, minibatch 166/166, validation error 5.222222 %
epoch 27, minibatch 166/166, validation error 5.141414 %
epoch 28, minibatch 166/166, validation error 5.090909 %
epoch 29, minibatch 166/166, validation error 5.070707 %
epoch 30, minibatch 166/166, validation error 5.040404 %
epoch 31, minibatch 166/166, validation error 5.020202 %
epoch 32, minibatch 166/166, validation error 4.919192 %
epoch 33, minibatch 166/166, validation error 4.888889 %
epoch 34, minibatch 166/166, validation error 4.808081 %
epoch 35, minibatch 166/166, validation error 4.787879 %
epoch 36, minibatch 166/166, validation error 4.727273 %
epoch 37, minibatch 166/166, validation error 4.676768 %
epoch 38, minibatch 166/166, validation error 4.606061 %
epoch 39, minibatch 166/166, validation error 4.585859 %
epoch 40, minibatch 166/166, validation error 4.484848 %
epoch 41, minibatch 166/166, validation error 4.434343 %
epoch 43, minibatch 166/166, validation error 4.404040 %
epoch 44, minibatch 166/166, validation error 4.363636 %
epoch 45, minibatch 166/166, validation error 4.323232 %
epoch 46, minibatch 166/166, validation error 4.282828 %
epoch 47, minibatch 166/166, validation error 4.232323 %
epoch 48, minibatch 166/166, validation error 4.131313 %
epoch 49, minibatch 166/166, validation error 4.101010 %
epoch 50, minibatch 166/166, validation error 4.101010 %
epoch 52, minibatch 166/166, validation error 4.040404 %
epoch 53, minibatch 166/166, validation error 3.989899 %
epoch 54, minibatch 166/166, validation error 3.959596 %
epoch 55, minibatch 166/166, validation error 3.929293 %
epoch 56, minibatch 166/166, validation error 3.898990 %
epoch 60, minibatch 166/166, validation error 3.888889 %
epoch 61, minibatch 166/166, validation error 3.868687 %
epoch 63, minibatch 166/166, validation error 3.858586 %
epoch 73, minibatch 166/166, validation error 3.848485 %
epoch 76, minibatch 166/166, validation error 3.838384 %
epoch 80, minibatch 166/166, validation error 3.818182 %
epoch 82, minibatch 166/166, validation error 3.727273 %
epoch 92, minibatch 166/166, validation error 3.717172 %
epoch 94, minibatch 166/166, validation error 3.717172 %
epoch 95, minibatch 166/166, validation error 3.686869 %
epoch 96, minibatch 166/166, validation error 3.666667 %
Selection : Best validation score of 3.66666666667 %
training member 9
epoch 1, minibatch 166/166, validation error 12.606061 %
epoch 2, minibatch 166/166, validation error 11.313131 %
epoch 3, minibatch 166/166, validation error 10.717172 %
epoch 4, minibatch 166/166, validation error 10.353535 %
epoch 5, minibatch 166/166, validation error 10.020202 %
epoch 6, minibatch 166/166, validation error 9.686869 %
epoch 7, minibatch 166/166, validation error 9.444444 %
epoch 8, minibatch 166/166, validation error 9.121212 %
epoch 9, minibatch 166/166, validation error 8.919192 %
epoch 10, minibatch 166/166, validation error 8.656566 %
epoch 11, minibatch 166/166, validation error 8.484848 %
epoch 12, minibatch 166/166, validation error 8.313131 %
epoch 13, minibatch 166/166, validation error 8.131313 %
epoch 14, minibatch 166/166, validation error 7.959596 %
epoch 15, minibatch 166/166, validation error 7.848485 %
epoch 16, minibatch 166/166, validation error 7.707071 %
epoch 17, minibatch 166/166, validation error 7.575758 %
epoch 18, minibatch 166/166, validation error 7.464646 %
epoch 19, minibatch 166/166, validation error 7.303030 %
epoch 20, minibatch 166/166, validation error 7.292929 %
epoch 21, minibatch 166/166, validation error 7.191919 %
epoch 22, minibatch 166/166, validation error 7.090909 %
epoch 23, minibatch 166/166, validation error 6.939394 %
epoch 24, minibatch 166/166, validation error 6.818182 %
epoch 25, minibatch 166/166, validation error 6.767677 %
epoch 26, minibatch 166/166, validation error 6.707071 %
epoch 27, minibatch 166/166, validation error 6.646465 %
epoch 28, minibatch 166/166, validation error 6.575758 %
epoch 29, minibatch 166/166, validation error 6.474747 %
epoch 30, minibatch 166/166, validation error 6.414141 %
epoch 31, minibatch 166/166, validation error 6.313131 %
epoch 32, minibatch 166/166, validation error 6.232323 %
epoch 33, minibatch 166/166, validation error 6.161616 %
epoch 34, minibatch 166/166, validation error 6.060606 %
epoch 35, minibatch 166/166, validation error 5.969697 %
epoch 36, minibatch 166/166, validation error 5.919192 %
epoch 37, minibatch 166/166, validation error 5.787879 %
epoch 38, minibatch 166/166, validation error 5.787879 %
epoch 39, minibatch 166/166, validation error 5.737374 %
epoch 40, minibatch 166/166, validation error 5.646465 %
epoch 41, minibatch 166/166, validation error 5.595960 %
epoch 42, minibatch 166/166, validation error 5.555556 %
epoch 43, minibatch 166/166, validation error 5.505051 %
epoch 44, minibatch 166/166, validation error 5.474747 %
epoch 45, minibatch 166/166, validation error 5.414141 %
epoch 46, minibatch 166/166, validation error 5.404040 %
epoch 47, minibatch 166/166, validation error 5.353535 %
epoch 48, minibatch 166/166, validation error 5.313131 %
epoch 52, minibatch 166/166, validation error 5.282828 %
epoch 53, minibatch 166/166, validation error 5.272727 %
epoch 54, minibatch 166/166, validation error 5.252525 %
epoch 55, minibatch 166/166, validation error 5.202020 %
epoch 57, minibatch 166/166, validation error 5.161616 %
epoch 58, minibatch 166/166, validation error 5.111111 %
epoch 59, minibatch 166/166, validation error 5.101010 %
epoch 60, minibatch 166/166, validation error 5.080808 %
epoch 61, minibatch 166/166, validation error 5.070707 %
epoch 62, minibatch 166/166, validation error 5.020202 %
epoch 63, minibatch 166/166, validation error 4.939394 %
epoch 64, minibatch 166/166, validation error 4.868687 %
epoch 65, minibatch 166/166, validation error 4.808081 %
epoch 66, minibatch 166/166, validation error 4.787879 %
epoch 67, minibatch 166/166, validation error 4.787879 %
epoch 68, minibatch 166/166, validation error 4.757576 %
epoch 70, minibatch 166/166, validation error 4.686869 %
epoch 72, minibatch 166/166, validation error 4.676768 %
epoch 74, minibatch 166/166, validation error 4.636364 %
epoch 75, minibatch 166/166, validation error 4.595960 %
epoch 76, minibatch 166/166, validation error 4.585859 %
epoch 83, minibatch 166/166, validation error 4.575758 %
epoch 84, minibatch 166/166, validation error 4.545455 %
epoch 85, minibatch 166/166, validation error 4.525253 %
epoch 86, minibatch 166/166, validation error 4.525253 %
epoch 88, minibatch 166/166, validation error 4.494949 %
epoch 91, minibatch 166/166, validation error 4.474747 %
epoch 92, minibatch 166/166, validation error 4.454545 %
epoch 93, minibatch 166/166, validation error 4.434343 %
epoch 94, minibatch 166/166, validation error 4.404040 %
epoch 95, minibatch 166/166, validation error 4.404040 %
epoch 104, minibatch 166/166, validation error 4.343434 %
epoch 107, minibatch 166/166, validation error 4.343434 %
epoch 114, minibatch 166/166, validation error 4.323232 %
epoch 123, minibatch 166/166, validation error 4.313131 %
epoch 124, minibatch 166/166, validation error 4.313131 %
epoch 148, minibatch 166/166, validation error 4.282828 %
epoch 149, minibatch 166/166, validation error 4.272727 %
epoch 154, minibatch 166/166, validation error 4.262626 %
epoch 155, minibatch 166/166, validation error 4.191919 %
epoch 173, minibatch 166/166, validation error 4.121212 %
epoch 174, minibatch 166/166, validation error 4.101010 %
Selection : Best validation score of 4.10101010101 %
training stack head
epoch 1, minibatch 166/166, validation error 2.494949 %
epoch 2, minibatch 166/166, validation error 2.494949 %
finished patience
Selection : Best validation score of 2.49494949495 %
Final error: 2.69 %
