... loading data
training member 0
epoch 1, minibatch 500/500, validation error 16.380000 %
epoch 12, minibatch 500/500, validation error 8.010000 %
epoch 13, minibatch 500/500, validation error 7.640000 %
epoch 14, minibatch 500/500, validation error 7.270000 %
epoch 15, minibatch 500/500, validation error 6.910000 %
epoch 16, minibatch 500/500, validation error 6.620000 %
epoch 17, minibatch 500/500, validation error 6.480000 %
epoch 18, minibatch 500/500, validation error 6.290000 %
epoch 19, minibatch 500/500, validation error 6.200000 %
epoch 20, minibatch 500/500, validation error 6.050000 %
epoch 21, minibatch 500/500, validation error 5.890000 %
epoch 22, minibatch 500/500, validation error 5.870000 %
epoch 23, minibatch 500/500, validation error 5.740000 %
epoch 24, minibatch 500/500, validation error 5.660000 %
epoch 25, minibatch 500/500, validation error 5.570000 %
epoch 26, minibatch 500/500, validation error 5.540000 %
epoch 27, minibatch 500/500, validation error 5.490000 %
epoch 28, minibatch 500/500, validation error 5.430000 %
epoch 29, minibatch 500/500, validation error 5.370000 %
epoch 30, minibatch 500/500, validation error 5.350000 %
epoch 32, minibatch 500/500, validation error 5.300000 %
epoch 33, minibatch 500/500, validation error 5.270000 %
epoch 34, minibatch 500/500, validation error 5.180000 %
epoch 36, minibatch 500/500, validation error 5.160000 %
epoch 37, minibatch 500/500, validation error 5.090000 %
epoch 40, minibatch 500/500, validation error 5.050000 %
epoch 41, minibatch 500/500, validation error 5.020000 %
epoch 42, minibatch 500/500, validation error 5.000000 %
epoch 43, minibatch 500/500, validation error 4.990000 %
epoch 45, minibatch 500/500, validation error 4.980000 %
epoch 48, minibatch 500/500, validation error 4.950000 %
epoch 49, minibatch 500/500, validation error 4.930000 %
epoch 50, minibatch 500/500, validation error 4.850000 %
epoch 51, minibatch 500/500, validation error 4.840000 %
epoch 52, minibatch 500/500, validation error 4.710000 %
epoch 54, minibatch 500/500, validation error 4.690000 %
epoch 61, minibatch 500/500, validation error 4.680000 %
epoch 63, minibatch 500/500, validation error 4.650000 %
epoch 64, minibatch 500/500, validation error 4.630000 %
epoch 65, minibatch 500/500, validation error 4.590000 %
epoch 67, minibatch 500/500, validation error 4.590000 %
epoch 68, minibatch 500/500, validation error 4.560000 %
epoch 70, minibatch 500/500, validation error 4.500000 %
epoch 72, minibatch 500/500, validation error 4.420000 %
epoch 73, minibatch 500/500, validation error 4.380000 %
epoch 76, minibatch 500/500, validation error 4.360000 %
epoch 80, minibatch 500/500, validation error 4.330000 %
epoch 90, minibatch 500/500, validation error 4.330000 %
epoch 91, minibatch 500/500, validation error 4.250000 %
epoch 93, minibatch 500/500, validation error 4.190000 %
epoch 94, minibatch 500/500, validation error 4.150000 %
epoch 97, minibatch 500/500, validation error 4.140000 %
epoch 98, minibatch 500/500, validation error 4.130000 %
epoch 99, minibatch 500/500, validation error 4.030000 %
epoch 102, minibatch 500/500, validation error 4.000000 %
epoch 103, minibatch 500/500, validation error 3.940000 %
epoch 104, minibatch 500/500, validation error 3.820000 %
epoch 105, minibatch 500/500, validation error 3.820000 %
epoch 106, minibatch 500/500, validation error 3.780000 %
Selection : Best validation score of 3.78 %
training member 2
epoch 1, minibatch 500/500, validation error 12.730000 %
epoch 2, minibatch 500/500, validation error 10.790000 %
epoch 3, minibatch 500/500, validation error 9.390000 %
epoch 4, minibatch 500/500, validation error 8.650000 %
epoch 5, minibatch 500/500, validation error 8.260000 %
epoch 6, minibatch 500/500, validation error 7.940000 %
epoch 7, minibatch 500/500, validation error 7.560000 %
epoch 8, minibatch 500/500, validation error 7.250000 %
epoch 9, minibatch 500/500, validation error 6.930000 %
epoch 10, minibatch 500/500, validation error 6.650000 %
epoch 11, minibatch 500/500, validation error 6.550000 %
epoch 12, minibatch 500/500, validation error 6.380000 %
epoch 13, minibatch 500/500, validation error 6.170000 %
epoch 14, minibatch 500/500, validation error 6.070000 %
epoch 15, minibatch 500/500, validation error 5.920000 %
epoch 16, minibatch 500/500, validation error 5.780000 %
epoch 17, minibatch 500/500, validation error 5.630000 %
epoch 18, minibatch 500/500, validation error 5.530000 %
epoch 19, minibatch 500/500, validation error 5.490000 %
epoch 20, minibatch 500/500, validation error 5.350000 %
epoch 21, minibatch 500/500, validation error 5.350000 %
epoch 22, minibatch 500/500, validation error 5.230000 %
epoch 24, minibatch 500/500, validation error 5.200000 %
epoch 26, minibatch 500/500, validation error 5.150000 %
epoch 27, minibatch 500/500, validation error 5.020000 %
epoch 28, minibatch 500/500, validation error 4.890000 %
epoch 29, minibatch 500/500, validation error 4.890000 %
epoch 30, minibatch 500/500, validation error 4.840000 %
epoch 31, minibatch 500/500, validation error 4.780000 %
epoch 33, minibatch 500/500, validation error 4.720000 %
epoch 34, minibatch 500/500, validation error 4.640000 %
epoch 36, minibatch 500/500, validation error 4.580000 %
epoch 40, minibatch 500/500, validation error 4.540000 %
epoch 50, minibatch 500/500, validation error 4.500000 %
epoch 51, minibatch 500/500, validation error 4.490000 %
epoch 54, minibatch 500/500, validation error 4.470000 %
epoch 55, minibatch 500/500, validation error 4.410000 %
epoch 57, minibatch 500/500, validation error 4.410000 %
epoch 58, minibatch 500/500, validation error 4.340000 %
epoch 61, minibatch 500/500, validation error 4.320000 %
epoch 69, minibatch 500/500, validation error 4.260000 %
epoch 70, minibatch 500/500, validation error 4.190000 %
epoch 73, minibatch 500/500, validation error 4.170000 %
epoch 82, minibatch 500/500, validation error 4.160000 %
epoch 94, minibatch 500/500, validation error 4.080000 %
epoch 98, minibatch 500/500, validation error 4.050000 %
epoch 100, minibatch 500/500, validation error 3.970000 %
epoch 103, minibatch 500/500, validation error 3.930000 %
epoch 114, minibatch 500/500, validation error 3.860000 %
epoch 117, minibatch 500/500, validation error 3.840000 %
epoch 119, minibatch 500/500, validation error 3.810000 %
epoch 124, minibatch 500/500, validation error 3.770000 %
epoch 143, minibatch 500/500, validation error 3.730000 %
epoch 145, minibatch 500/500, validation error 3.700000 %
epoch 146, minibatch 500/500, validation error 3.680000 %
epoch 148, minibatch 500/500, validation error 3.660000 %
Selection : Best validation score of 3.66 %
training member 3
epoch 1, minibatch 500/500, validation error 15.160000 %
epoch 2, minibatch 500/500, validation error 13.150000 %
epoch 3, minibatch 500/500, validation error 11.590000 %
epoch 4, minibatch 500/500, validation error 10.570000 %
epoch 5, minibatch 500/500, validation error 9.550000 %
epoch 6, minibatch 500/500, validation error 8.810000 %
epoch 7, minibatch 500/500, validation error 8.150000 %
epoch 8, minibatch 500/500, validation error 7.820000 %
epoch 9, minibatch 500/500, validation error 7.530000 %
epoch 10, minibatch 500/500, validation error 7.080000 %
epoch 11, minibatch 500/500, validation error 6.910000 %
epoch 12, minibatch 500/500, validation error 6.640000 %
epoch 13, minibatch 500/500, validation error 6.380000 %
epoch 14, minibatch 500/500, validation error 6.190000 %
epoch 15, minibatch 500/500, validation error 6.050000 %
epoch 16, minibatch 500/500, validation error 5.950000 %
epoch 17, minibatch 500/500, validation error 5.830000 %
epoch 18, minibatch 500/500, validation error 5.790000 %
epoch 19, minibatch 500/500, validation error 5.720000 %
epoch 20, minibatch 500/500, validation error 5.670000 %
epoch 21, minibatch 500/500, validation error 5.550000 %
epoch 22, minibatch 500/500, validation error 5.480000 %
epoch 23, minibatch 500/500, validation error 5.390000 %
epoch 24, minibatch 500/500, validation error 5.300000 %
epoch 25, minibatch 500/500, validation error 5.230000 %
epoch 26, minibatch 500/500, validation error 5.180000 %
epoch 27, minibatch 500/500, validation error 5.130000 %
epoch 28, minibatch 500/500, validation error 5.110000 %
epoch 29, minibatch 500/500, validation error 5.040000 %
epoch 30, minibatch 500/500, validation error 4.990000 %
epoch 31, minibatch 500/500, validation error 4.910000 %
epoch 32, minibatch 500/500, validation error 4.890000 %
epoch 33, minibatch 500/500, validation error 4.880000 %
epoch 34, minibatch 500/500, validation error 4.830000 %
epoch 35, minibatch 500/500, validation error 4.770000 %
epoch 38, minibatch 500/500, validation error 4.750000 %
epoch 39, minibatch 500/500, validation error 4.740000 %
epoch 41, minibatch 500/500, validation error 4.710000 %
epoch 42, minibatch 500/500, validation error 4.700000 %
epoch 43, minibatch 500/500, validation error 4.650000 %
epoch 45, minibatch 500/500, validation error 4.600000 %
epoch 46, minibatch 500/500, validation error 4.530000 %
epoch 47, minibatch 500/500, validation error 4.480000 %
epoch 48, minibatch 500/500, validation error 4.410000 %
epoch 49, minibatch 500/500, validation error 4.350000 %
epoch 50, minibatch 500/500, validation error 4.340000 %
epoch 59, minibatch 500/500, validation error 4.310000 %
epoch 60, minibatch 500/500, validation error 4.300000 %
epoch 63, minibatch 500/500, validation error 4.240000 %
epoch 64, minibatch 500/500, validation error 4.220000 %
epoch 66, minibatch 500/500, validation error 4.100000 %
epoch 68, minibatch 500/500, validation error 4.080000 %
epoch 69, minibatch 500/500, validation error 4.070000 %
epoch 75, minibatch 500/500, validation error 4.050000 %
epoch 76, minibatch 500/500, validation error 4.030000 %
epoch 87, minibatch 500/500, validation error 4.020000 %
epoch 88, minibatch 500/500, validation error 4.010000 %
epoch 89, minibatch 500/500, validation error 3.950000 %
epoch 90, minibatch 500/500, validation error 3.930000 %
epoch 91, minibatch 500/500, validation error 3.910000 %
epoch 94, minibatch 500/500, validation error 3.840000 %
Selection : Best validation score of 3.84 %
training member 4
epoch 1, minibatch 500/500, validation error 18.840000 %
epoch 2, minibatch 500/500, validation error 14.320000 %
epoch 3, minibatch 500/500, validation error 12.610000 %
epoch 4, minibatch 500/500, validation error 11.560000 %
epoch 5, minibatch 500/500, validation error 10.860000 %
epoch 6, minibatch 500/500, validation error 10.150000 %
epoch 7, minibatch 500/500, validation error 9.620000 %
epoch 8, minibatch 500/500, validation error 9.180000 %
epoch 9, minibatch 500/500, validation error 8.720000 %
epoch 10, minibatch 500/500, validation error 8.490000 %
epoch 11, minibatch 500/500, validation error 8.110000 %
epoch 12, minibatch 500/500, validation error 7.850000 %
epoch 13, minibatch 500/500, validation error 7.610000 %
epoch 14, minibatch 500/500, validation error 7.370000 %
epoch 15, minibatch 500/500, validation error 7.170000 %
epoch 16, minibatch 500/500, validation error 6.960000 %
epoch 17, minibatch 500/500, validation error 6.720000 %
epoch 18, minibatch 500/500, validation error 6.620000 %
epoch 19, minibatch 500/500, validation error 6.470000 %
epoch 20, minibatch 500/500, validation error 6.240000 %
epoch 21, minibatch 500/500, validation error 6.150000 %
epoch 23, minibatch 500/500, validation error 6.010000 %
epoch 24, minibatch 500/500, validation error 6.000000 %
epoch 25, minibatch 500/500, validation error 5.850000 %
epoch 26, minibatch 500/500, validation error 5.700000 %
epoch 27, minibatch 500/500, validation error 5.600000 %
epoch 28, minibatch 500/500, validation error 5.570000 %
epoch 29, minibatch 500/500, validation error 5.520000 %
epoch 30, minibatch 500/500, validation error 5.440000 %
epoch 32, minibatch 500/500, validation error 5.310000 %
epoch 33, minibatch 500/500, validation error 5.270000 %
epoch 34, minibatch 500/500, validation error 5.190000 %
epoch 35, minibatch 500/500, validation error 5.100000 %
epoch 36, minibatch 500/500, validation error 5.000000 %
epoch 37, minibatch 500/500, validation error 5.000000 %
epoch 38, minibatch 500/500, validation error 4.960000 %
epoch 39, minibatch 500/500, validation error 4.960000 %
epoch 40, minibatch 500/500, validation error 4.950000 %
epoch 41, minibatch 500/500, validation error 4.820000 %
epoch 42, minibatch 500/500, validation error 4.760000 %
epoch 43, minibatch 500/500, validation error 4.740000 %
epoch 44, minibatch 500/500, validation error 4.710000 %
epoch 45, minibatch 500/500, validation error 4.650000 %
epoch 46, minibatch 500/500, validation error 4.600000 %
epoch 52, minibatch 500/500, validation error 4.530000 %
epoch 54, minibatch 500/500, validation error 4.520000 %
epoch 55, minibatch 500/500, validation error 4.490000 %
epoch 56, minibatch 500/500, validation error 4.420000 %
epoch 57, minibatch 500/500, validation error 4.390000 %
epoch 62, minibatch 500/500, validation error 4.350000 %
epoch 64, minibatch 500/500, validation error 4.330000 %
epoch 66, minibatch 500/500, validation error 4.310000 %
epoch 67, minibatch 500/500, validation error 4.280000 %
epoch 79, minibatch 500/500, validation error 4.270000 %
epoch 80, minibatch 500/500, validation error 4.250000 %
epoch 83, minibatch 500/500, validation error 4.230000 %
epoch 84, minibatch 500/500, validation error 4.180000 %
epoch 87, minibatch 500/500, validation error 4.160000 %
epoch 88, minibatch 500/500, validation error 4.120000 %
Selection : Best validation score of 4.12 %
training member 5
epoch 1, minibatch 500/500, validation error 15.120000 %
epoch 2, minibatch 500/500, validation error 12.320000 %
epoch 3, minibatch 500/500, validation error 10.810000 %
epoch 4, minibatch 500/500, validation error 9.960000 %
epoch 5, minibatch 500/500, validation error 9.130000 %
epoch 6, minibatch 500/500, validation error 8.450000 %
epoch 7, minibatch 500/500, validation error 8.150000 %
epoch 8, minibatch 500/500, validation error 7.780000 %
epoch 9, minibatch 500/500, validation error 7.360000 %
epoch 10, minibatch 500/500, validation error 7.130000 %
epoch 11, minibatch 500/500, validation error 6.950000 %
epoch 12, minibatch 500/500, validation error 6.800000 %
epoch 13, minibatch 500/500, validation error 6.560000 %
epoch 14, minibatch 500/500, validation error 6.330000 %
epoch 15, minibatch 500/500, validation error 6.230000 %
epoch 16, minibatch 500/500, validation error 6.130000 %
epoch 17, minibatch 500/500, validation error 6.000000 %
epoch 18, minibatch 500/500, validation error 5.950000 %
epoch 19, minibatch 500/500, validation error 5.840000 %
epoch 20, minibatch 500/500, validation error 5.730000 %
epoch 21, minibatch 500/500, validation error 5.640000 %
epoch 22, minibatch 500/500, validation error 5.600000 %
epoch 23, minibatch 500/500, validation error 5.470000 %
epoch 25, minibatch 500/500, validation error 5.440000 %
epoch 26, minibatch 500/500, validation error 5.410000 %
epoch 27, minibatch 500/500, validation error 5.380000 %
epoch 28, minibatch 500/500, validation error 5.310000 %
epoch 29, minibatch 500/500, validation error 5.180000 %
epoch 30, minibatch 500/500, validation error 5.170000 %
epoch 31, minibatch 500/500, validation error 5.040000 %
epoch 32, minibatch 500/500, validation error 4.960000 %
epoch 33, minibatch 500/500, validation error 4.910000 %
epoch 34, minibatch 500/500, validation error 4.850000 %
epoch 36, minibatch 500/500, validation error 4.800000 %
epoch 37, minibatch 500/500, validation error 4.800000 %
epoch 39, minibatch 500/500, validation error 4.770000 %
epoch 42, minibatch 500/500, validation error 4.700000 %
epoch 43, minibatch 500/500, validation error 4.650000 %
epoch 46, minibatch 500/500, validation error 4.620000 %
epoch 48, minibatch 500/500, validation error 4.560000 %
epoch 49, minibatch 500/500, validation error 4.480000 %
epoch 50, minibatch 500/500, validation error 4.410000 %
epoch 51, minibatch 500/500, validation error 4.400000 %
epoch 52, minibatch 500/500, validation error 4.390000 %
epoch 56, minibatch 500/500, validation error 4.380000 %
epoch 57, minibatch 500/500, validation error 4.330000 %
epoch 58, minibatch 500/500, validation error 4.290000 %
epoch 59, minibatch 500/500, validation error 4.270000 %
epoch 60, minibatch 500/500, validation error 4.230000 %
epoch 61, minibatch 500/500, validation error 4.170000 %
epoch 62, minibatch 500/500, validation error 4.120000 %
epoch 68, minibatch 500/500, validation error 4.040000 %
epoch 69, minibatch 500/500, validation error 4.000000 %
epoch 76, minibatch 500/500, validation error 3.990000 %
epoch 94, minibatch 500/500, validation error 3.980000 %
epoch 95, minibatch 500/500, validation error 3.890000 %
epoch 96, minibatch 500/500, validation error 3.850000 %
epoch 116, minibatch 500/500, validation error 3.820000 %
epoch 117, minibatch 500/500, validation error 3.680000 %
Selection : Best validation score of 3.68 %
training member 6
epoch 1, minibatch 500/500, validation error 16.930000 %
epoch 2, minibatch 500/500, validation error 14.330000 %
epoch 3, minibatch 500/500, validation error 12.910000 %
epoch 4, minibatch 500/500, validation error 11.810000 %
epoch 5, minibatch 500/500, validation error 11.220000 %
epoch 6, minibatch 500/500, validation error 10.690000 %
epoch 7, minibatch 500/500, validation error 10.220000 %
epoch 8, minibatch 500/500, validation error 9.700000 %
epoch 9, minibatch 500/500, validation error 9.420000 %
epoch 10, minibatch 500/500, validation error 9.170000 %
epoch 11, minibatch 500/500, validation error 8.820000 %
epoch 12, minibatch 500/500, validation error 8.530000 %
epoch 13, minibatch 500/500, validation error 8.270000 %
epoch 14, minibatch 500/500, validation error 7.940000 %
epoch 15, minibatch 500/500, validation error 7.700000 %
epoch 16, minibatch 500/500, validation error 7.450000 %
epoch 17, minibatch 500/500, validation error 7.190000 %
epoch 18, minibatch 500/500, validation error 7.070000 %
epoch 19, minibatch 500/500, validation error 6.930000 %
epoch 20, minibatch 500/500, validation error 6.750000 %
epoch 21, minibatch 500/500, validation error 6.610000 %
epoch 22, minibatch 500/500, validation error 6.520000 %
epoch 24, minibatch 500/500, validation error 6.440000 %
epoch 25, minibatch 500/500, validation error 6.370000 %
epoch 26, minibatch 500/500, validation error 6.300000 %
epoch 27, minibatch 500/500, validation error 6.180000 %
epoch 28, minibatch 500/500, validation error 6.080000 %
epoch 29, minibatch 500/500, validation error 5.960000 %
epoch 30, minibatch 500/500, validation error 5.850000 %
epoch 31, minibatch 500/500, validation error 5.820000 %
epoch 32, minibatch 500/500, validation error 5.720000 %
epoch 33, minibatch 500/500, validation error 5.630000 %
epoch 34, minibatch 500/500, validation error 5.560000 %
epoch 35, minibatch 500/500, validation error 5.410000 %
epoch 36, minibatch 500/500, validation error 5.320000 %
epoch 37, minibatch 500/500, validation error 5.210000 %
epoch 38, minibatch 500/500, validation error 5.140000 %
epoch 40, minibatch 500/500, validation error 5.100000 %
epoch 41, minibatch 500/500, validation error 5.000000 %
epoch 42, minibatch 500/500, validation error 4.890000 %
epoch 45, minibatch 500/500, validation error 4.790000 %
epoch 46, minibatch 500/500, validation error 4.740000 %
epoch 47, minibatch 500/500, validation error 4.710000 %
epoch 48, minibatch 500/500, validation error 4.650000 %
epoch 49, minibatch 500/500, validation error 4.610000 %
epoch 50, minibatch 500/500, validation error 4.600000 %
epoch 53, minibatch 500/500, validation error 4.490000 %
epoch 54, minibatch 500/500, validation error 4.460000 %
epoch 56, minibatch 500/500, validation error 4.440000 %
epoch 67, minibatch 500/500, validation error 4.440000 %
epoch 69, minibatch 500/500, validation error 4.380000 %
epoch 70, minibatch 500/500, validation error 4.350000 %
epoch 71, minibatch 500/500, validation error 4.320000 %
epoch 72, minibatch 500/500, validation error 4.270000 %
epoch 73, minibatch 500/500, validation error 4.270000 %
epoch 88, minibatch 500/500, validation error 4.230000 %
epoch 108, minibatch 500/500, validation error 4.210000 %
epoch 110, minibatch 500/500, validation error 4.200000 %
epoch 125, minibatch 500/500, validation error 4.040000 %
epoch 127, minibatch 500/500, validation error 4.030000 %
epoch 154, minibatch 500/500, validation error 4.030000 %
epoch 164, minibatch 500/500, validation error 4.010000 %
epoch 167, minibatch 500/500, validation error 3.970000 %
epoch 169, minibatch 500/500, validation error 3.950000 %
epoch 173, minibatch 500/500, validation error 3.940000 %
epoch 174, minibatch 500/500, validation error 3.910000 %
Selection : Best validation score of 3.91 %
training member 7
epoch 1, minibatch 500/500, validation error 19.440000 %
epoch 2, minibatch 500/500, validation error 14.010000 %
epoch 3, minibatch 500/500, validation error 11.990000 %
epoch 4, minibatch 500/500, validation error 11.070000 %
epoch 5, minibatch 500/500, validation error 10.420000 %
epoch 6, minibatch 500/500, validation error 9.640000 %
epoch 7, minibatch 500/500, validation error 9.020000 %
epoch 8, minibatch 500/500, validation error 8.580000 %
epoch 9, minibatch 500/500, validation error 8.050000 %
epoch 10, minibatch 500/500, validation error 7.650000 %
epoch 11, minibatch 500/500, validation error 7.430000 %
epoch 12, minibatch 500/500, validation error 7.300000 %
epoch 13, minibatch 500/500, validation error 7.130000 %
epoch 14, minibatch 500/500, validation error 7.070000 %
epoch 15, minibatch 500/500, validation error 6.860000 %
epoch 16, minibatch 500/500, validation error 6.690000 %
epoch 18, minibatch 500/500, validation error 6.660000 %
epoch 19, minibatch 500/500, validation error 6.510000 %
epoch 20, minibatch 500/500, validation error 6.380000 %
epoch 21, minibatch 500/500, validation error 6.180000 %
epoch 22, minibatch 500/500, validation error 6.070000 %
epoch 23, minibatch 500/500, validation error 6.020000 %
epoch 24, minibatch 500/500, validation error 5.860000 %
epoch 25, minibatch 500/500, validation error 5.750000 %
epoch 26, minibatch 500/500, validation error 5.690000 %
epoch 27, minibatch 500/500, validation error 5.480000 %
epoch 28, minibatch 500/500, validation error 5.350000 %
epoch 29, minibatch 500/500, validation error 5.340000 %
epoch 30, minibatch 500/500, validation error 5.270000 %
epoch 31, minibatch 500/500, validation error 5.200000 %
epoch 32, minibatch 500/500, validation error 5.130000 %
epoch 33, minibatch 500/500, validation error 5.110000 %
epoch 34, minibatch 500/500, validation error 5.030000 %
epoch 35, minibatch 500/500, validation error 5.020000 %
epoch 36, minibatch 500/500, validation error 4.920000 %
epoch 37, minibatch 500/500, validation error 4.890000 %
epoch 38, minibatch 500/500, validation error 4.870000 %
epoch 39, minibatch 500/500, validation error 4.860000 %
epoch 40, minibatch 500/500, validation error 4.830000 %
epoch 41, minibatch 500/500, validation error 4.800000 %
epoch 43, minibatch 500/500, validation error 4.670000 %
epoch 46, minibatch 500/500, validation error 4.620000 %
epoch 47, minibatch 500/500, validation error 4.570000 %
epoch 48, minibatch 500/500, validation error 4.540000 %
epoch 52, minibatch 500/500, validation error 4.510000 %
epoch 56, minibatch 500/500, validation error 4.460000 %
epoch 69, minibatch 500/500, validation error 4.450000 %
epoch 116, minibatch 500/500, validation error 4.300000 %
epoch 158, minibatch 500/500, validation error 4.280000 %
epoch 175, minibatch 500/500, validation error 4.270000 %
epoch 177, minibatch 500/500, validation error 4.260000 %
epoch 180, minibatch 500/500, validation error 4.230000 %
epoch 185, minibatch 500/500, validation error 4.140000 %
epoch 191, minibatch 500/500, validation error 4.050000 %
Selection : Best validation score of 4.05 %
training member 8
epoch 1, minibatch 500/500, validation error 12.810000 %
epoch 2, minibatch 500/500, validation error 10.800000 %
epoch 3, minibatch 500/500, validation error 9.750000 %
epoch 4, minibatch 500/500, validation error 8.920000 %
epoch 5, minibatch 500/500, validation error 8.250000 %
epoch 6, minibatch 500/500, validation error 7.760000 %
epoch 7, minibatch 500/500, validation error 7.430000 %
epoch 8, minibatch 500/500, validation error 7.220000 %
epoch 9, minibatch 500/500, validation error 6.930000 %
epoch 10, minibatch 500/500, validation error 6.700000 %
epoch 11, minibatch 500/500, validation error 6.260000 %
epoch 12, minibatch 500/500, validation error 6.120000 %
epoch 13, minibatch 500/500, validation error 5.860000 %
epoch 14, minibatch 500/500, validation error 5.700000 %
epoch 15, minibatch 500/500, validation error 5.630000 %
epoch 16, minibatch 500/500, validation error 5.560000 %
epoch 17, minibatch 500/500, validation error 5.480000 %
epoch 18, minibatch 500/500, validation error 5.300000 %
epoch 19, minibatch 500/500, validation error 5.290000 %
epoch 20, minibatch 500/500, validation error 5.210000 %
epoch 21, minibatch 500/500, validation error 5.090000 %
epoch 22, minibatch 500/500, validation error 5.040000 %
epoch 23, minibatch 500/500, validation error 5.010000 %
epoch 24, minibatch 500/500, validation error 4.960000 %
epoch 25, minibatch 500/500, validation error 4.910000 %
epoch 27, minibatch 500/500, validation error 4.780000 %
epoch 29, minibatch 500/500, validation error 4.710000 %
epoch 30, minibatch 500/500, validation error 4.590000 %
epoch 31, minibatch 500/500, validation error 4.550000 %
epoch 32, minibatch 500/500, validation error 4.500000 %
epoch 33, minibatch 500/500, validation error 4.390000 %
epoch 34, minibatch 500/500, validation error 4.270000 %
epoch 38, minibatch 500/500, validation error 4.170000 %
epoch 39, minibatch 500/500, validation error 4.030000 %
epoch 40, minibatch 500/500, validation error 3.950000 %
epoch 41, minibatch 500/500, validation error 3.930000 %
epoch 42, minibatch 500/500, validation error 3.910000 %
epoch 45, minibatch 500/500, validation error 3.890000 %
epoch 46, minibatch 500/500, validation error 3.880000 %
epoch 47, minibatch 500/500, validation error 3.810000 %
epoch 59, minibatch 500/500, validation error 3.790000 %
epoch 94, minibatch 500/500, validation error 3.690000 %
epoch 125, minibatch 500/500, validation error 3.670000 %
epoch 129, minibatch 500/500, validation error 3.630000 %
